0,0.0
1,0.0
160,0.0
320,0.0
480,0.0
640,0.0
800,0.0
960,0.0
1120,0.0
1280,2.4082191780821915
1440,7.885429638854295
1600,14.043378995433788
1760,24.15173867228662
1920,35.0958904109589
2080,46.13150684931504
2240,55.92123287671233
2400,64.52296535052378
2560,71.83028919330289
2720,78.02956020187457
2880,83.61027397260277
3040,88.73189823874759
3200,93.45579078455795
3360,98.34365693865396
3520,103.51312785388126
3680,109.08109589041095
3840,115.259220231823
4000,121.63723997970578
4160,127.78913894324852
4320,133.64430798299475
4480,139.2301369863014
4640,144.64471939902785
4800,149.8638698630137
4960,154.9352428393524
5120,159.70789685737302
5280,164.20704500978474
5440,168.5677321156773
5600,172.65864494631614
5760,177.38011695906434
5920,181.31347056699173
6080,185.0929577464788
6240,188.69529371350063
6400,192.29208584842388
6560,197.1242524916943
6720,200.61428571428564
6880,203.97746031746027
7040,207.2854037267081
7200,210.57598784194533
7360,213.9886904761905
7520,217.39100857734385
7680,221.00898550724636
7840,224.6913895993181
8000,228.46181716833883
8160,232.36095159967184
8320,236.21068169618903
8480,240.43449197860963
8640,244.50210084033617
8800,248.66331269349843
8960,253.35702917771877
9120,257.948631029987
9280,262.5189743589744
9440,267.5397028688525
9600,272.02746975806457
9760,276.5394345238096
9920,280.927001953125
10080,284.82009925558305
10240,290.1763537009439
10400,294.7902858588414
10560,298.5980392156863
10720,302.7426900584795
10880,306.67894736842106
11040,309.9569919517103
11200,315.8888888888888
11360,319.5832064941655
11520,323.75701663201676
11680,326.1466666666666
11840,329.70717234262133
12000,333.18079959256426
12160,335.6417948717949
12320,344.9475210970465
12480,350.2815217391304
12640,353.66908212560395
12800,357.1468716861083
12960,360.6757464641173
13120,366.5179894179895
13280,369.09064171123003
13440,371.6328903654486
13600,375.7925287356322
13760,376.93540669856463
13920,380.06194959003943
14080,384.05079365079376
14240,393.2034632034632
14400,396.87747035573136
14560,400.2305107526882
14720,403.5179521276596
14880,408.9291228070177
15040,411.6056034482759
15200,413.0272459499264
15360,416.17055393586014
15520,419.34740259740266
15680,422.38035714285724
15840,422.72315308453926
16000,420.2958226768969
16160,422.92586054721977
16320,427.5947802197802
16480,430.29297052154203
16640,433.14292452830193
16800,430.1692080668963
16960,427.5658436213993
17120,430.0096839959226
17280,430.61122994652413
17440,432.7700052994171
17600,432.67202380952386
17760,434.20859671302156
17920,435.89786967418564
18080,433.4120401337793
18240,435.1067639257295
18400,436.64102564102575
18560,437.9589308996089
18720,439.11053652230135
18880,427.90347222222226
19040,428.71487603305786
19200,449.4046199701939
19360,450.23429416112356
19520,459.46532258064525
19680,460.48000000000013
19840,461.30158730158735
20000,471.0568678915136
20160,502.7734375
20320,512.6149870801033
20480,518.08
20640,519.4717557251909
20800,584.4507575757576
20960,585.4398496240601
21120,586.3320895522389
21280,585.8074074074075
21440,585.669117647059
21600,585.3698296836984
21760,585.3429951690823
21920,585.3165467625901
22080,585.0785714285715
22240,585.002364066194
22400,584.2699530516434
22560,582.9207459207461
22720,581.513888888889
22880,580.4367816091957
23040,579.3721461187216
23200,578.1700680272111
23360,577.0360360360363
23520,576.2170022371366
23680,575.508888888889
23840,574.759381898455
