0,0.0
1,0.0
160,100.35159817351607
320,237.73972602739727
480,323.01095890410954
640,378.7716894977169
800,424.0802348336592
960,463.8150684931507
1120,496.55251141552515
1280,519.1369863013699
1440,540.2652552926525
1600,557.904109589041
1760,570.9114857744996
1920,580.8551859099805
2080,590.6237442922375
2240,601.472602739726
2400,611.0225624496373
2560,619.1065449010654
2720,626.1377072819033
2880,638.0082191780818
3040,652.4011741682978
3200,666.4097135740969
3360,679.8338296605122
3520,693.0821917808219
3680,705.6542465753423
3840,717.6280295047422
4000,729.283105022831
4160,738.2426614481403
4320,746.5710911667453
4480,757.1954337899543
4640,768.3221387538666
4800,780.0119863013699
4960,793.4574512245745
5120,807.9170024174055
5280,822.0982387475538
5440,836.791476407915
5600,850.5249907441689
5760,865.9831871345032
5920,886.349945828819
6080,901.5126760563381
6240,917.0611473720372
6400,932.4889336016097
6560,950.2046511627908
6720,965.8681818181817
6880,981.7244444444449
7040,996.8913043478265
7200,1011.8553191489361
7360,1026.7374999999997
7520,1041.7654540076899
7680,1056.1982608695653
7840,1070.6936629724355
8000,1084.639353400223
8160,1098.3347005742407
8320,1111.605206655931
8480,1124.651604278075
8640,1137.1242121848745
8800,1149.8671310629516
8960,1171.1578249336867
9120,1183.5327249022166
9280,1195.3443589743592
9440,1209.326844262295
9600,1220.2472278225803
9760,1230.93179563492
9920,1240.933837890625
10080,1247.2064516129035
10240,1261.945603576751
10400,1274.1178851505188
10560,1281.0451496388025
10720,1289.8311721332318
10880,1297.9942355889723
11040,1306.363430583501
11200,1319.1947016460904
11360,1327.1423135464236
11520,1334.4961018711022
11680,1343.9132026143793
11840,1351.7680598555216
12000,1359.6399286987526
12160,1365.031538461539
12320,1388.1896097046417
12480,1408.1366847826084
12640,1416.2152442297372
12800,1424.1116118769887
12960,1431.1063383970663
13120,1448.6325396825398
13280,1453.1160427807486
13440,1455.0368217054265
13600,1470.344827586207
13760,1472.3286483253592
13920,1481.5587610081996
14080,1492.8879365079367
14240,1529.464868464868
14400,1535.996706192358
14560,1541.8111559139786
14720,1547.1429521276596
14880,1558.2624561403509
15040,1562.2887931034486
15200,1562.7474226804127
15360,1567.3112244897954
15520,1572.136363636364
15680,1576.075
15840,1568.2143945163748
16000,1556.9769820971865
16160,1557.116946160636
16320,1559.5018315018317
16480,1560.7673469387757
16640,1562.6235849056607
16800,1545.82587309395
16960,1539.2098765432102
17120,1541.0922528032622
17280,1537.8930481283421
17440,1539.9215686274513
17600,1539.0583333333336
17760,1534.3621997471557
17920,1535.3859649122808
18080,1528.7264214046822
18240,1528.8713527851457
18400,1527.431295200526
18560,1526.289439374185
18720,1525.8183581124758
18880,1495.273611111111
19040,1493.7079889807164
19200,1531.3845007451564
19360,1530.2882483370288
19520,1552.6274193548386
19680,1551.0632
19840,1549.768253968254
20000,1571.3858267716537
20160,1617.529017857143
20320,1638.9702842377262
20480,1659.7169230769232
20640,1658.7526717557253
20800,1790.9621212121215
20960,1791.2781954887218
21120,1790.8059701492539
21280,1784.9654320987654
21440,1782.4019607843138
21600,1780.284671532847
21760,1778.6038647342993
21920,1778.15587529976
22080,1777.9809523809524
22240,1779.7281323877069
22400,1781.9765258215964
22560,1784.2587412587416
22720,1788.4537037037037
22880,1794.393103448276
23040,1800.5707762557079
23200,1806.4739229024945
23360,1811.918918918919
23520,1816.476510067114
23680,1820.848888888889
23840,1824.9779249448127
